voltage(V),current(mA),battery_percent,battery_temperature(Celsius),remaining_battery_charge(mAh),battery_capacity(mAh),battery_technology
4.435,-446.875,100,33.4,4392,4410,Li-ion
4.435,-441.562,100,33.4,4392,4410,Li-ion
4.435,-435.312,100,33.4,4392,4410,Li-ion
4.435,-431.875,100,33.4,4392,4410,Li-ion
4.435,-440.937,100,33.4,4392,4410,Li-ion
4.435,-449.687,100,33.4,4392,4410,Li-ion
4.435,-443.75,100,33.4,4394,4410,Li-ion
4.435,-430.625,100,33.4,4394,4410,Li-ion
4.435,-435.312,100,33.4,4394,4410,Li-ion
4.435,-445.312,100,33.4,4394,4410,Li-ion
4.435,-437.187,100,33.4,4394,4410,Li-ion
4.435,-425.625,100,33.4,4394,4410,Li-ion
4.435,-440,100,33.4,4394,4410,Li-ion
4.435,-431.875,100,33.4,4394,4410,Li-ion
4.435,-431.875,100,33.4,4394,4410,Li-ion
4.435,-439.375,100,33.4,4394,4410,Li-ion
4.435,-446.875,100,33.4,4394,4410,Li-ion
4.435,-427.5,100,33.4,4394,4410,Li-ion
4.434,-436.25,100,33.4,4394,4410,Li-ion
4.434,-441.875,100,33.4,4394,4410,Li-ion
4.434,-440.312,100,33.4,4394,4410,Li-ion
4.434,-430.625,100,33.4,4394,4410,Li-ion
4.434,-440.937,100,33.4,4396,4410,Li-ion
4.434,-437.5,100,33.4,4396,4410,Li-ion
4.434,-437.812,100,33.4,4396,4410,Li-ion
4.434,-452.187,100,33.4,4396,4410,Li-ion
4.434,-430.625,100,33.4,4396,4410,Li-ion
4.434,-430.625,100,33.4,4396,4410,Li-ion
4.434,-430.937,100,33.4,4396,4410,Li-ion
4.434,-441.25,100,33.4,4396,4410,Li-ion
4.434,-433.125,100,33.4,4396,4410,Li-ion
4.434,-440.625,100,33.4,4396,4410,Li-ion
4.434,-427.187,100,33.4,4396,4410,Li-ion
4.434,-439.687,100,33.4,4396,4410,Li-ion
4.434,-425,100,33.4,4396,4410,Li-ion
4.434,-428.125,100,33.4,4396,4410,Li-ion
4.434,-433.75,100,33.4,4396,4410,Li-ion
4.435,-439.687,100,33.4,4396,4410,Li-ion
4.435,-440.625,100,33.4,4398,4410,Li-ion
4.435,-440.312,100,33.4,4398,4410,Li-ion
4.435,-423.75,100,33.4,4398,4410,Li-ion
4.435,-435.312,100,33.4,4398,4410,Li-ion
4.435,-425.625,100,33.4,4398,4410,Li-ion
4.435,-423.75,100,33.4,4398,4410,Li-ion
4.435,-431.25,100,33.4,4398,4410,Li-ion
4.435,-434.687,100,33.4,4398,4410,Li-ion
4.435,-426.25,100,33.4,4398,4410,Li-ion
4.435,-430,100,33.4,4398,4410,Li-ion
4.435,-421.562,100,33.4,4398,4410,Li-ion
4.435,-432.812,100,33.4,4398,4410,Li-ion
4.435,-424.062,100,33.4,4398,4410,Li-ion
4.435,-435,100,33.4,4398,4410,Li-ion
4.435,-426.25,100,33.4,4398,4410,Li-ion
4.435,-420,100,33.4,4398,4410,Li-ion
4.435,-421.875,100,33.4,4400,4410,Li-ion
4.435,-427.812,100,33.4,4400,4410,Li-ion
4.435,-427.5,100,33.4,4400,4410,Li-ion
4.435,-430.937,100,33.4,4400,4410,Li-ion
4.435,-425,100,33.4,4400,4410,Li-ion
4.435,-426.875,100,33.4,4400,4410,Li-ion
4.435,-426.562,100,33.4,4400,4410,Li-ion
4.435,-425.312,100,33.4,4400,4410,Li-ion
4.435,-426.875,100,33.4,4400,4410,Li-ion
4.435,-423.75,100,33.4,4400,4410,Li-ion
4.435,-424.062,100,33.4,4400,4410,Li-ion
4.435,-423.125,100,33.4,4400,4410,Li-ion
4.435,-433.437,100,33.4,4400,4410,Li-ion
4.435,-413.125,100,33.4,4400,4410,Li-ion
4.435,-432.187,100,33.4,4400,4410,Li-ion
4.435,-431.562,100,33.4,4400,4410,Li-ion
4.435,-423.75,100,33.4,4402,4410,Li-ion
4.435,-420.312,100,33.4,4402,4410,Li-ion
4.435,-414.062,100,33.4,4402,4410,Li-ion
4.435,-415.625,100,33.4,4402,4410,Li-ion
4.435,-422.5,100,33.4,4402,4410,Li-ion
4.434,-423.75,100,33.3,4402,4410,Li-ion
4.434,-422.187,100,33.3,4402,4410,Li-ion
4.434,-420.312,100,33.3,4402,4410,Li-ion
4.434,-416.562,100,33.3,4402,4410,Li-ion
4.434,-415.937,100,33.3,4402,4410,Li-ion
4.434,-424.687,100,33.3,4402,4410,Li-ion
4.434,-423.125,100,33.3,4402,4410,Li-ion
4.434,-427.187,100,33.3,4402,4410,Li-ion
4.434,-419.687,100,33.3,4402,4410,Li-ion
4.434,-415.937,100,33.3,4402,4410,Li-ion
4.434,-420.937,100,33.3,4402,4410,Li-ion
4.434,-416.562,100,33.3,4402,4410,Li-ion
4.434,-415,100,33.3,4404,4410,Li-ion
4.434,-427.812,100,33.3,4404,4410,Li-ion
4.434,-423.75,100,33.3,4404,4410,Li-ion
4.434,-424.687,100,33.3,4404,4410,Li-ion
4.434,-408.75,100,33.3,4404,4410,Li-ion
4.434,-426.875,100,33.3,4404,4410,Li-ion
4.434,-415.312,100,33.3,4404,4410,Li-ion
4.434,-417.187,100,33.3,4404,4410,Li-ion
4.434,-417.187,100,33.3,4404,4410,Li-ion
4.434,-418.75,100,33.3,4404,4410,Li-ion
4.434,-416.25,100,33.3,4404,4410,Li-ion
4.434,-427.812,100,33.3,4404,4410,Li-ion
4.434,-404.062,100,33.3,4404,4410,Li-ion
4.434,-409.062,100,33.3,4404,4410,Li-ion
4.434,-419.687,100,33.3,4404,4410,Li-ion
4.434,-402.812,100,33.3,4404,4410,Li-ion
4.434,-422.187,100,33.3,4406,4410,Li-ion
4.434,-418.75,100,33.3,4406,4410,Li-ion
4.434,-408.75,100,33.3,4406,4410,Li-ion
4.434,-414.062,100,33.3,4406,4410,Li-ion
4.434,-413.125,100,33.3,4406,4410,Li-ion
4.434,-412.812,100,33.3,4406,4410,Li-ion
4.434,-395.312,100,33.3,4406,4410,Li-ion
4.434,-412.5,100,33.3,4406,4410,Li-ion
4.434,-413.437,100,33.3,4406,4410,Li-ion
4.434,-415,100,33.3,4406,4410,Li-ion
4.434,-408.437,100,33.3,4406,4410,Li-ion
4.434,-415.312,100,33.3,4406,4410,Li-ion
4.434,-413.437,100,33.3,4406,4410,Li-ion
4.434,-411.875,100,33.3,4406,4410,Li-ion
4.434,-418.125,100,33.3,4406,4410,Li-ion
4.434,-408.125,100,33.3,4406,4410,Li-ion
4.434,-415.937,100,33.3,4406,4410,Li-ion
4.434,-416.25,100,33.3,4408,4410,Li-ion
4.434,-429.062,100,33.3,4408,4410,Li-ion
4.434,-413.437,100,33.3,4408,4410,Li-ion
4.434,-417.187,100,33.3,4408,4410,Li-ion
4.434,-397.187,100,33.3,4408,4410,Li-ion
4.434,-413.75,100,33.3,4408,4410,Li-ion
4.434,-423.125,100,33.3,4408,4410,Li-ion
4.434,-417.812,100,33.3,4408,4410,Li-ion
4.434,-406.562,100,33.3,4408,4410,Li-ion
4.434,-412.812,100,33.3,4408,4410,Li-ion
4.434,-418.125,100,33.3,4408,4410,Li-ion
4.434,-405.312,100,33.3,4408,4410,Li-ion
4.434,-410,100,33.3,4408,4410,Li-ion
4.434,-406.25,100,33.3,4408,4410,Li-ion
4.434,-398.125,100,33.3,4408,4410,Li-ion
4.434,-405,100,33.3,4408,4410,Li-ion
4.434,-398.437,100,33.3,4408,4410,Li-ion
4.434,-410.937,100,33.3,4410,4410,Li-ion
4.434,-414.687,100,33.3,4410,4410,Li-ion
4.434,-377.5,100,33.3,4410,4410,Li-ion
4.434,-403.437,100,33.3,4410,4410,Li-ion
4.434,-398.75,100,33.3,4410,4410,Li-ion
4.434,-408.437,100,33.3,4410,4410,Li-ion
4.434,-405.312,100,33.3,4410,4410,Li-ion
4.434,-409.375,100,33.3,4410,4410,Li-ion
4.434,-402.5,100,33.3,4410,4410,Li-ion
4.434,-400.312,100,33.3,4410,4410,Li-ion
4.434,-399.375,100,33.3,4410,4410,Li-ion
4.434,-398.75,100,33.3,4410,4410,Li-ion
4.434,-396.25,100,33.3,4410,4410,Li-ion
4.434,-397.5,100,33.3,4410,4410,Li-ion
4.434,-410.625,100,33.3,4410,4410,Li-ion
4.434,-416.875,100,33.3,4410,4410,Li-ion
4.434,-403.437,100,33.3,4410,4410,Li-ion
4.434,-395.937,100,33.3,4412,4410,Li-ion
4.434,-398.437,100,33.3,4412,4410,Li-ion
4.434,-403.437,100,33.3,4412,4410,Li-ion
4.434,-405.312,100,33.3,4412,4410,Li-ion
4.434,-403.437,100,33.3,4412,4410,Li-ion
4.434,-406.25,100,33.3,4412,4410,Li-ion
4.434,-400,100,33.3,4412,4410,Li-ion
4.434,-399.375,100,33.3,4412,4410,Li-ion
4.434,-391.25,100,33.3,4412,4410,Li-ion
4.434,-404.375,100,33.3,4412,4410,Li-ion
4.434,-408.437,100,33.3,4412,4410,Li-ion
4.434,-410,100,33.3,4412,4410,Li-ion
4.434,-403.125,100,33.3,4412,4410,Li-ion
4.434,-405.312,100,33.3,4412,4410,Li-ion
4.434,-401.25,100,33.3,4412,4410,Li-ion
4.434,-410,100,33.3,4412,4410,Li-ion
4.434,-398.437,100,33.3,4412,4410,Li-ion
4.434,-420,100,33.3,4414,4410,Li-ion
4.434,-392.5,100,33.3,4414,4410,Li-ion
4.434,-400.312,100,33.3,4414,4410,Li-ion
4.434,-399.375,100,33.3,4414,4410,Li-ion
4.434,-391.562,100,33.3,4414,4410,Li-ion
4.434,-406.25,100,33.3,4414,4410,Li-ion
4.434,-397.5,100,33.3,4414,4410,Li-ion
4.434,-396.562,100,33.3,4414,4410,Li-ion
4.434,-403.125,100,33.3,4414,4410,Li-ion
4.434,-399.062,100,33.3,4414,4410,Li-ion
4.434,-395.625,100,33.3,4414,4410,Li-ion
4.434,-383.125,100,33.3,4414,4410,Li-ion
4.434,-385.937,100,33.3,4414,4410,Li-ion
4.434,-399.687,100,33.3,4414,4410,Li-ion
4.434,-397.812,100,33.3,4414,4410,Li-ion
4.434,-392.5,100,33.3,4414,4410,Li-ion
4.434,-402.5,100,33.3,4414,4410,Li-ion
4.434,-395.937,100,33.3,4416,4410,Li-ion
4.434,-390.625,100,33.3,4416,4410,Li-ion
4.436,-381.875,100,33.2,4416,4410,Li-ion
4.436,-389.375,100,33.2,4416,4410,Li-ion
4.436,-407.187,100,33.2,4416,4410,Li-ion
4.436,-387.5,100,33.2,4416,4410,Li-ion
4.436,-403.75,100,33.2,4416,4410,Li-ion
4.436,-396.562,100,33.2,4416,4410,Li-ion
4.436,-401.25,100,33.2,4416,4410,Li-ion
4.436,-397.187,100,33.2,4416,4410,Li-ion
4.436,-382.5,100,33.2,4416,4410,Li-ion
4.436,-385.312,100,33.2,4416,4410,Li-ion
4.436,-402.187,100,33.2,4416,4410,Li-ion
4.436,-396.562,100,33.2,4416,4410,Li-ion
4.436,-398.125,100,33.2,4416,4410,Li-ion
4.436,-398.437,100,33.2,4416,4410,Li-ion
4.436,-391.562,100,33.2,4416,4410,Li-ion
4.436,-373.75,100,33.2,4416,4410,Li-ion
4.436,-378.75,100,33.2,4418,4410,Li-ion
4.436,-392.812,100,33.2,4418,4410,Li-ion
4.436,-386.25,100,33.2,4418,4410,Li-ion
4.436,-390.937,100,33.2,4418,4410,Li-ion
4.436,-383.437,100,33.2,4418,4410,Li-ion
4.436,-398.75,100,33.2,4418,4410,Li-ion
4.436,-376.562,100,33.2,4418,4410,Li-ion
4.436,-378.75,100,33.2,4418,4410,Li-ion
4.436,-391.562,100,33.2,4418,4410,Li-ion
4.436,-390,100,33.2,4418,4410,Li-ion
4.436,-379.375,100,33.2,4418,4410,Li-ion
4.436,-386.875,100,33.2,4418,4410,Li-ion
4.436,-388.75,100,33.2,4418,4410,Li-ion
4.436,-388.75,100,33.2,4418,4410,Li-ion
4.436,-387.187,100,33.2,4418,4410,Li-ion
4.436,-394.375,100,33.2,4418,4410,Li-ion
4.436,-398.125,100,33.2,4418,4410,Li-ion
4.436,-391.562,100,33.2,4418,4410,Li-ion
4.436,-397.5,100,33.2,4420,4410,Li-ion
4.436,-386.562,100,33.2,4420,4410,Li-ion
4.436,-381.562,100,33.2,4420,4410,Li-ion
4.436,-379.375,100,33.2,4420,4410,Li-ion
4.436,-395.937,100,33.2,4420,4410,Li-ion
4.436,-371.562,100,33.2,4420,4410,Li-ion
4.436,-399.062,100,33.2,4420,4410,Li-ion
4.436,-390.625,100,33.2,4420,4410,Li-ion
4.436,-374.687,100,33.2,4420,4410,Li-ion
4.436,-377.812,100,33.2,4420,4410,Li-ion
4.436,-392.187,100,33.2,4420,4410,Li-ion
4.436,-389.062,100,33.2,4420,4410,Li-ion
4.436,-386.875,100,33.2,4420,4410,Li-ion
4.436,-380.312,100,33.2,4420,4410,Li-ion
4.436,-378.75,100,33.2,4420,4410,Li-ion
4.436,-389.062,100,33.2,4420,4410,Li-ion
4.436,-388.437,100,33.2,4420,4410,Li-ion
4.436,-394.687,100,33.2,4422,4410,Li-ion
4.436,-382.812,100,33.2,4422,4410,Li-ion
4.436,-378.75,100,33.2,4422,4410,Li-ion
4.436,-382.5,100,33.2,4422,4410,Li-ion
4.436,-382.5,100,33.2,4422,4410,Li-ion
4.436,-371.562,100,33.2,4422,4410,Li-ion
4.436,-384.375,100,33.2,4422,4410,Li-ion
4.434,-379.375,100,33.2,4422,4410,Li-ion
4.434,-378.437,100,33.2,4422,4410,Li-ion
4.434,-381.562,100,33.2,4422,4410,Li-ion
4.434,-383.437,100,33.2,4422,4410,Li-ion
4.434,-379.062,100,33.2,4422,4410,Li-ion
4.434,-374.062,100,33.2,4422,4410,Li-ion
4.436,-373.75,100,33.1,4422,4410,Li-ion
4.436,-383.437,100,33.1,4422,4410,Li-ion
4.436,-373.75,100,33.1,4422,4410,Li-ion
4.436,-370,100,33.1,4422,4410,Li-ion
4.436,-374.062,100,33.1,4422,4410,Li-ion
4.436,-388.75,100,33.1,4424,4410,Li-ion
4.436,-377.187,100,33.1,4424,4410,Li-ion
